rain,from,to,count
5,brooklyn-downtown,financial district,1
5,lower east side,LGA,8
5,park slope,tribeca,2
5,east harlem,jamaica,3
5,clinton,chinatown,5
5,bedford-stuyvesant,fort green,2
5,west village,financial district,13
5,jackson height,jackson height,9
5,chelsea,tribeca,42
5,LGA,upper west side,3
5,east village,astoria-long island city,2
5,garment district,high bridge,1
5,soho,brooklyn-downtown,1
5,carnegie hill,central park,5
5,upper west side,JFK,44
5,upper west side,flushing,3
5,JFK,yorkville,6
5,woodside,morris park,3
5,jackson height,LGA,4
5,JFK,chelsea,17
5,central park,tribeca,2
5,carnegie hill,washington heights,10
5,sunny side,midtown,13
5,williamsburg,JFK,2
5,murray hill,chinatown,2
5,LGA,LGA,10
5,upper east side,morningside heights,16
5,midtown,central park,2
5,JFK,battery park,2
5,upper east side,tribeca,38
5,financial district,garment district,10
5,soho,midtown,66
5,gramercy,brooklyn-downtown,2
5,morningside heights,washington heights,3
5,lower east side,west village,2
5,washington heights,washington heights,3
5,central park,chelsea,10
5,lower east side,chelsea,6
5,midtown,greenwich village,15
5,hamilton heights,east harlem,5
5,west village,hamilton heights,2
5,tribeca,chinatown,2
5,midtown,hamilton heights,2
5,carnegie hill,financial district,4
5,lower east side,glendale,2
5,yorkville,north sutton area,2
5,tribeca,JFK,8
5,clinton,midtown,231
5,upper west side,battery park,22
5,sunny side,maspeth,2
5,astoria-long island city,astoria-long island city,51
5,JFK,east village,4
5,north sutton area,north sutton area,4
5,LGA,fort green,3
5,financial district,lower east side,3
5,garment district,astoria-long island city,3
5,gramercy,mapleton-flatlands,2
5,boerum hill,LGA,2
5,jamaica,garment district,4
5,chinatown,financial district,6
5,carroll gardens,midtown,10
5,greenwich village,williamsburg,2
5,upper east side,hamilton heights,2
5,carroll gardens,lower east side,2
5,upper east side,midtown,1138
5,north sutton area,clinton,2
5,soho,battery park,9
5,carroll gardens,upper west side,2
5,battery park,washington heights,3
5,murray hill,murray hill,32
5,battery park,gramercy,15
5,williamsburg,LGA,3
5,lower east side,JFK,2
5,upper east side,chinatown,2
5,little italy,tribeca,6
5,cobble hill,tribeca,2
5,brooklyn-downtown,midtown,4
5,sunny side,parkchester,2
5,JFK,JFK,31
5,forest hills,ridgewood,2
5,midtown,north sutton area,9
5,sunny side,battery park,3
5,JFK,brownsville,3
5,clinton,greenwich village,6
5,north sutton area,garment district,8
5,murray hill,JFK,14
5,JFK,financial district,16
5,lower east side,greenwich village,6
5,JFK,north sutton area,3
5,JFK,bedford park,2
5,harlem,inwood,2
5,greenwich village,little italy,2
5,fort green,maspeth,2
5,astoria-long island city,yorkville,3
5,soho,maspeth,2
5,east harlem,JFK,1
5,carnegie hill,east harlem,7
5,clinton,JFK,10
5,clinton,harlem,5
5,mott haven,washington heights,2
5,gramercy,east village,24
5,greenwich village,sunny side,2
5,upper east side,battery park,46
5,carnegie hill,gramercy,2
5,east harlem,hamilton heights,2
5,JFK,brooklyn-downtown,4
5,JFK,queensboro hill,3
5,west village,midtown,123
5,upper east side,country club,2
5,financial district,JFK,15
5,garment district,inwood,2
5,JFK,jackson height,5
5,JFK,upper east side,47
5,east harlem,upper west side,7
5,carnegie hill,LGA,15
5,carroll gardens,brooklyn-downtown,3
5,williamsburg,lower east side,2
5,gramercy,west village,14
5,garment district,west village,14
5,carnegie hill,battery park,3
5,midtown,upper west side,114
5,murray hill,chelsea,22
5,central park,hamilton heights,1
5,morningside heights,yorkville,2
5,upper west side,astoria-long island city,3
5,williamsburg,williamsburg,2
5,east village,upper west side,10
5,boerum hill,JFK,4
5,upper east side,lower east side,14
5,astoria-long island city,financial district,5
5,JFK,greewood,2
5,south bronx,mott haven,2
5,murray hill,soho,5
5,east harlem,harlem,8
5,morningside heights,clinton,2
5,midtown,harlem,2
5,financial district,murray hill,9
5,carroll gardens,high bridge,2
5,brooklyn-downtown,fort green,3
5,JFK,forest hills,6
5,yorkville,hamilton heights,3
5,harlem,midtown,28
5,astoria-long island city,saintalbans,3
5,murray hill,brooklyn-downtown,5
5,yorkville,east village,4
5,upper east side,jackson height,2
5,east village,east village,20
5,hamilton heights,LGA,5
5,fort green,fort green,2
5,hunts point,hunts point,6
5,greenwich village,murray hill,25
5,carroll gardens,chelsea,2
5,JFK,morningside heights,3
5,east harlem,east harlem,10
5,financial district,greenwich village,2
5,upper east side,garment district,175
5,murray hill,midtown,202
5,central park,midtown,64
5,east village,garment district,31
5,lower east side,battery park,5
5,kings bridge,kings bridge,3
5,north sutton area,financial district,14
5,garment district,east village,5
5,sunny side,JFK,6
5,north sutton area,midtown,68
5,brooklyn-downtown,carroll gardens,2
5,central park,financial district,1
5,jackson height,midtown,3
5,astoria-long island city,gramercy,6
5,battery park,midtown,98
5,clinton,astoria-long island city,5
5,chinatown,west village,3
5,harlem,morningside heights,16
5,morningside heights,chelsea,3
5,JFK,upper west side,8
5,JFK,garment district,7
5,LGA,murray hill,10
5,yorkville,astoria-long island city,3
5,upper west side,upper west side,170
5,morris heights,financial district,2
5,garment district,midtown,911
5,yorkville,midtown,28
5,brooklyn-downtown,gramercy,2
5,cobble hill,upper east side,2
5,midtown,utopia,2
5,JFK,Auburndale,2
5,little italy,midtown,22
5,yorkville,lower east side,1
5,upper west side,central park,27
5,astoria-long island city,murray hill,3
5,greenwich village,JFK,15
5,midtown,carnegie hill,5
5,upper west side,morningside heights,26
5,carroll gardens,cobble hill,4
5,financial district,park slope,2
5,park slope,JFK,4
5,upper west side,hamilton heights,12
5,JFK,kwq gardens,2
5,fort green,brooklyn-downtown,2
5,jackson height,upper east side,3
5,tribeca,soho,20
5,murray hill,west village,3
5,garment district,carnegie hill,7
5,clinton,soho,6
5,greewood,greewood,2
5,north sutton area,carnegie hill,2
5,tribeca,greenwich village,16
5,upper west side,sunny side,2
5,west village,upper east side,5
5,gramercy,upper east side,101
5,midtown,boerum hill,2
5,gramercy,clinton,9
5,LGA,battery park,2
5,clinton,garment district,42
5,chelsea,central park,3
5,upper east side,astoria-long island city,2
5,battery park,north sutton area,1
5,upper west side,washington heights,53
5,garment district,upper west side,42
5,tribeca,west village,6
5,midtown,chelsea,77
5,morningside heights,upper west side,9
5,midtown,LGA,135
5,garment district,central park,4
5,gramercy,washington heights,5
5,gramercy,upper west side,20
5,kwq gardens,kwq gardens,2
5,gramercy,harlem,3
5,yorkville,chelsea,2
5,JFK,bay ridge,4
5,greenwich village,tribeca,38
5,upper east side,south bronx,4
5,williamsburg,battery park,4
5,chelsea,upper west side,19
5,midtown,lower east side,7
5,battery park,JFK,9
5,battery park,upper west side,6
5,lower east side,central park,2
5,financial district,chinatown,7
5,JFK,bedford-stuyvesant,15
5,chelsea,battery park,21
5,central park,LGA,10
5,north sutton area,washington heights,3
5,harlem,JFK,9
5,JFK,university heights,3
5,park slope,park slope,5
5,greenwich village,central park,4
5,carnegie hill,greenwich village,4
5,brooklyn-downtown,chelsea,3
5,battery park,clinton,2
5,little italy,little italy,2
5,midtown,upper east side,216
5,upper west side,jackson height,3
5,upper west side,bay ridge,3
5,lower east side,tribeca,5
5,harlem,upper east side,12
5,gramercy,williamsburg,3
5,upper east side,east village,20
5,midtown,mapleton-flatlands,3
5,north sutton area,greenwich village,3
5,yorkville,east harlem,6
5,greenwich village,clinton,10
5,williamsburg,midtown,10
5,chelsea,soho,22
5,gramercy,financial district,47
5,garment district,washington heights,2
5,carnegie hill,yorkville,11
5,upper west side,chelsea,65
5,fort green,JFK,2
5,financial district,chelsea,14
5,upper west side,LGA,55
5,gramercy,maspeth,2
5,astoria-long island city,upper west side,6
5,JFK,clinton,16
5,JFK,hamilton heights,2
5,garment district,financial district,17
5,harlem,battery park,6
5,hamilton heights,harlem,3
5,garment district,chinatown,2
5,tribeca,williamsburg,3
5,JFK,astoria-long island city,16
5,JFK,bensonhurst,2
5,upper east side,JFK,42
5,upper west side,financial district,23
5,harlem,harlem,27
5,JFK,the rockaways,2
5,garment district,JFK,7
5,upper east side,gramercy,170
5,hamilton heights,yorkville,2
5,carnegie hill,carnegie hill,3
5,forest hills,gramercy,3
5,battery park,west village,10
5,battery park,upper east side,2
5,east harlem,morningside heights,4
5,upper west side,upper east side,191
5,upper east side,yorkville,165
5,upper east side,forest hills,2
5,harlem,murray hill,2
5,soho,lower east side,4
5,union port,union port,2
5,east village,clinton,3
5,boerum hill,fort green,2
5,east harlem,garment district,3
5,astoria-long island city,sunny side,8
5,upper east side,washington heights,6
5,soho,JFK,6
5,upper east side,upper east side,663
5,JFK,soho,2
5,sunny side,financial district,3
5,little italy,garment district,17
5,north sutton area,tribeca,3
5,chelsea,boerum hill,3
5,kwq gardens,union port,2
5,garment district,greenwich village,24
5,lower east side,clinton,2
5,gramercy,tribeca,17
5,harlem,yorkville,12
5,park slope,west village,3
5,soho,financial district,8
5,east harlem,gramercy,3
5,lower east side,financial district,8
5,east village,LGA,24
5,midtown,yorkville,20
5,harlem,gramercy,5
5,cobble hill,LGA,2
5,central park,murray hill,4
5,soho,upper east side,5
5,north sutton area,murray hill,9
5,upper east side,central park,34
5,midtown,soho,4
5,fort green,tribeca,6
5,west village,greenwich village,9
5,east village,sunny side,3
5,carroll gardens,JFK,8
5,upper east side,north sutton area,20
5,gramercy,kwq gardens,3
5,greenwich village,battery park,36
5,yorkville,murray hill,2
5,central park,harlem,4
5,garment district,LGA,8
5,garment district,soho,9
5,battery park,tribeca,42
5,jackson height,sunny side,3
5,JFK,little neck,7
5,battery park,battery park,7
5,gramercy,east harlem,6
5,yorkville,LGA,2
5,morningside heights,morningside heights,4
5,upper east side,high bridge,4
5,west village,LGA,7
5,woodside,midtown,3
5,forest hills,midtown,3
5,harlem,east harlem,10
5,soho,morningside heights,1
5,little italy,upper east side,2
5,JFK,midtown,63
5,jamaica,saintalbans,2
5,little italy,financial district,9
5,washington heights,upper west side,6
5,chelsea,chinatown,1
5,clinton,boerum hill,1
5,LGA,chelsea,6
5,harlem,east village,2
5,LGA,borough park,1
5,murray hill,astoria-long island city,2
5,east village,mapleton-flatlands,2
5,JFK,utopia,6
5,carroll gardens,astoria-long island city,2
5,morningside heights,midtown,4
5,east village,cobble hill,4
5,upper west side,boerum hill,1
5,greenwich village,chelsea,92
5,JFK,the rockaways,4
5,tribeca,yorkville,2
5,east harlem,harlem,3
5,upper west side,little italy,2
5,cobble hill,park slope,3
5,yorkville,central park,2
5,park slope,fort green,6
5,bedford-stuyvesant,mapleton-flatlands,2
5,park slope,williamsburg,3
5,upper west side,spuyten duyvil,8
5,east village,soho,21
5,chelsea,greenwich village,74
5,midtown,astoria-long island city,18
5,upper west side,high bridge,2
5,soho,soho,12
5,chelsea,north sutton area,4
5,upper west side,yorkville,20
5,mapleton-flatlands,canarsie,1
5,yorkville,upper east side,14
5,east village,williamsburg,14
5,upper west side,garment district,24
5,lower east side,garment district,12
5,brooklyn-downtown,greenwich village,2
5,JFK,williamsburg,7
5,soho,greenwich village,10
5,chinatown,upper east side,3
5,gramercy,soho,13
5,JFK,astoria-long island city,1
5,boerum hill,boerum hill,2
5,fort green,bedford-stuyvesant,4
5,greenwich village,lower east side,31
5,greenwich village,north sutton area,3
5,jackson height,astoria-long island city,3
5,gramercy,financial district,25
5,lower east side,east harlem,2
5,greenwich village,west village,42
5,murray hill,upper east side,24
5,LGA,gravesend-sheepshead bay,2
5,gramercy,chelsea,75
5,sunset park,ridgewood,2
5,sunset park,hamilton heights,2
5,battery park,upper east side,5
5,LGA,east brooklyn,2
5,midtown,chinatown,4
5,carnegie hill,midtown,3
5,gramercy,murray hill,60
5,JFK,tribeca,1
5,upper west side,harlem,36
5,upper west side,east harlem,12
5,chinatown,sunny side,2
5,mott haven,maspeth,2
5,east village,battery park,2
5,gramercy,central park,10
5,greenwich village,gramercy,78
5,upper east side,borough park,1
5,clinton,battery park,4
5,LGA,central park,1
5,williamsburg,east village,7
5,harlem,upper west side,7
5,upper west side,murray hill,20
5,chelsea,astoria-long island city,6
5,little italy,gramercy,12
5,fort green,brooklyn-downtown,6
5,harlem,chinatown,1
5,upper west side,sunset park,2
5,midtown,woodhaven-richmond hill,2
5,park slope,greenwich village,1
5,bedford-stuyvesant,bushwick,2
5,boerum hill,gramercy,1
5,soho,harlem,2
5,clinton,astoria-long island city,4
5,chelsea,little italy,7
5,west village,carroll gardens,1
5,yorkville,williamsburg,1
5,williamsburg,murray hill,4
5,tribeca,clinton,4
5,carroll gardens,williamsburg,3
5,murray hill,lower east side,17
5,lower east side,fort green,12
5,financial district,borough park,2
5,east harlem,riverdale,1
5,east village,lower east side,76
5,little italy,east village,12
5,sunny side,north sutton area,2
5,mott haven,sunny side,1
5,soho,clinton,5
5,east village,central park,4
5,cobble hill,upper west side,1
5,gramercy,yorkville,10
5,LGA,williamsburg,4
5,east village,tribeca,15
5,west village,murray hill,14
5,east village,bedford-stuyvesant,6
5,greenwich village,gravesend-sheepshead bay,4
5,chelsea,gramercy,79
5,garment district,tribeca,6
5,financial district,harlem,2
5,upper west side,university heights,2
5,chinatown,garment district,5
5,JFK,morningside heights,3
5,midtown,ridgewood,4
5,williamsburg,bushwick,11
5,morningside heights,gramercy,2
5,north sutton area,gramercy,13
5,clinton,north sutton area,1
5,west village,battery park,8
5,west village,clinton,28
5,lower east side,east village,42
5,carroll gardens,park slope,2
5,sunny side,murray hill,2
5,financial district,glendale,1
5,midtown,battery park,18
5,JFK,gramercy,9
5,washington heights,harlem,2
