YR--MODAHRMN,TEMP
201508211200,75
201508211236,75
201508211251,76
201508211317,76
201508211331,79
201508211343,79
201508211351,81
201508211451,81
201508211500,82
201508211546,82
201508211551,85
201508211633,86
201508211651,87
201508211751,87
201508211800,82
201508211851,80
201508211951,78
201508212051,78
201508212100,77
201508212151,78
201508212251,77
201508212351,77
201508220000,77
201508220051,76
201508220151,****
201508220251,74
201508220300,74
201508220351,73
201508220451,72
201508220459,71
201508220551,71
201508220600,70
201508220651,70
201508220751,72
201508220851,72
201508220900,75
201508220951,77
201508221051,79
201508221151,79
201508221200,81
201508221251,83
201508221351,83
201508221451,83
201508221500,84
201508221551,84
201508221651,85
201508221751,85
201508221800,84
201508221851,81
201508221951,79
201508222051,79
201508222100,77
201508222151,76
201508222251,75
201508222351,75
201508230000,74
201508230051,71
201508230151,****
201508230251,71
201508230300,69
201508230351,70
201508230451,70
201508230459,70
201508230551,71
201508230651,72
201508230751,72
201508230851,73
201508230900,73
201508230951,73
201508231029,75
201508231051,77
201508231140,77
201508231151,79
201508231200,79
201508231251,79
201508231340,79
201508231351,82
201508231451,81
201508231500,81
201508231549,79
201508231551,80
201508231651,80
201508231751,80
201508231800,81
201508231851,79
201508231951,76
201508232051,76
201508232100,76
201508232151,75
201508232251,75
201508232351,75
201508240000,75
201508240051,75
201508240151,****
201508240251,73
201508240300,73
201508240351,73
201508240451,73
201508240459,73
201508240551,73
201508240600,72
201508240651,72
201508240751,76
201508240851,76
201508240900,76
201508240951,78
201508241051,79
201508241151,79
201508241200,81
201508241251,82
201508241351,83
201508241451,83
201508241500,84
201508241551,84
201508241651,83
201508241751,83
201508241800,81
201508241851,79
201508241951,78
201508242051,78
201508242100,78
201508242151,78
201508242251,77
201508242351,77
201508250000,77
201508250051,76
201508250151,****
201508250251,76
201508250300,76
201508250351,76
201508250451,77
201508250459,77
201508250551,77
201508250600,77
201508250651,76
201508250751,77
201508250851,77
201508250900,80
201508250951,80
201508251051,80
201508251151,80
201508251200,82
201508251251,83
201508251351,85
201508251451,85
201508251500,85
201508251551,84
201508251651,83
201508251751,83
201508251800,82
201508251851,81
201508251951,79
201508252051,79
201508252100,82
201508252151,82
201508252251,80
201508252351,79
201508260000,79
201508260025,77
201508260051,76
201508260151,****
201508260251,75
201508260300,75
201508260351,72
201508260451,72
201508260459,70
201508260551,70
201508260600,69
201508260651,69
201508260751,72
201508260851,72
201508260900,75
201508260951,77
201508261051,79
201508261151,79
201508261200,81
201508261251,81
201508261351,81
201508261451,81
201508261500,81
201508261551,82
201508261651,83
201508261751,83
201508261800,82
201508261851,80
201508261951,78
201508262051,78
201508262100,77
201508262151,77
201508262251,76
201508262351,76
201508270000,74
201508270051,73
201508270151,****
201508270251,72
201508270300,72
201508270351,71
201508270451,70
201508270459,68
201508270551,68
201508270600,68
201508270651,68
201508270751,71
201508270851,71
201508270900,74
201508270951,76
201508271051,78
201508271151,78
201508271200,79
201508271251,81
201508271351,80
201508271451,80
201508271500,82
201508271551,83
201508271651,80
201508271751,80
201508271800,78
201508271851,77
201508271951,75
201508272051,75
201508272100,74
201508272151,73
201508272251,72
201508272351,72
201508280000,71
201508280051,70
201508280151,****
201508280251,70
201508280300,70
201508280351,68
201508280451,66
201508280459,65
201508280551,65
201508280600,65
201508280651,66
201508280751,69
201508280851,69
201508280900,71
201508280951,74
201508281051,75
201508281151,75
201508281200,78
201508281251,81
201508281351,80
201508281451,80
201508281500,81
201508281551,80
201508281651,81
201508281751,81
201508281800,79
201508281851,77
201508281951,74
201508282051,74
201508282100,74
201508282151,74
201508282251,74
201508282351,74
201508290000,71
201508290051,70
201508290151,****
201508290251,70
201508290300,70
201508290351,70
201508290451,69
201508290459,68
201508290551,68
201508290600,69
201508290651,70
201508290751,74
201508290851,74
201508290900,77
201508290951,78
201508291051,81
201508291151,81
201508291200,81
201508291251,83
201508291351,82
201508291451,82
201508291500,82
201508291551,82
201508291651,81
201508291751,81
201508291800,80
201508291851,77
201508291951,76
201508292051,76
201508292100,76
201508292151,75
201508292251,75
201508292351,75
201508300000,74
201508300051,74
201508300151,****
201508300251,73
201508300300,73
201508300351,73
201508300451,71
201508300459,71
201508300551,71
201508300600,70
201508300651,71
201508300751,74
201508300851,74
201508300900,76
201508300951,78
201508301051,80
201508301151,80
201508301200,81
201508301251,82
201508301351,83
201508301451,83
201508301500,84
201508301551,84
201508301651,81
201508301751,81
201508301800,80
201508301851,80
201508301951,79
201508302051,79
201508302100,80
201508302151,79
201508302251,79
201508302351,79
201508310000,78
201508310051,77
201508310151,****
201508310251,77
201508310300,77
201508310351,76
201508310451,76
201508310459,75
201508310551,75
201508310600,76
201508310651,76
201508310751,77
201508310851,77
201508310900,80
201508310951,79
201508311051,80
201508311151,80
201508311200,84
201508311251,87
201508311351,88
201508311451,88
201508311500,90
201508311551,89
201508311651,87
201508311751,87
201508311800,85
201508311851,83
201508311951,84
201508312051,84
201508312100,82
201508312151,82
201508312251,83
201508312351,83
201509010000,81
201509010051,79
201509010151,****
201509010251,78
201509010300,78
201509010351,78
201509010451,78
201509010459,77
201509010551,77
201509010600,77
201509010651,76
201509010751,79
201509010851,79
201509010900,81
201509010951,83
201509011051,85
201509011151,85
201509011200,86
201509011251,84
201509011351,85
201509011451,85
201509011500,84
201509011551,83
201509011651,83
201509011751,83
201509011800,80
201509011851,79
201509011951,77
201509012051,77
201509012100,76
201509012151,75
201509012251,76
201509012351,76
201509020000,74
201509020051,74
201509020151,****
201509020251,74
201509020300,74
201509020351,73
201509020451,73
201509020459,72
201509020551,72
201509020600,71
201509020651,72
201509020751,75
201509020851,75
201509020900,75
201509020951,77
201509021051,79
201509021151,81
201509021200,81
201509021205,83
201509021251,84
201509021351,85
201509021451,85
201509021500,85
201509021551,84
201509021651,84
201509021751,84
201509021800,81
201509021851,80
201509021951,78
201509022051,78
201509022100,78
201509022151,77
201509022251,77
201509022351,77
201509030000,76
201509030051,75
201509030151,****
201509030251,75
201509030300,75
201509030351,74
201509030451,75
201509030459,75
201509030551,75
201509030600,75
201509030651,74
201509030751,77
201509030851,77
201509030900,81
201509030951,83
201509031051,86
201509031151,89
201509031200,90
201509031251,91
201509031351,91
201509031451,89
