  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
744860 94789 201508262151 260  13  18 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   82   51 1013.8 29.94 1013.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508262251 250  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   50 1013.9 29.94 1013.0 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508262351 300  13  17 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   78   51 1014.1 29.95 1013.4  84  78  0.00 ***** ***** ***** ** 
744860 94789 201508270000 300  13 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   78   51 1014.1 ***** 1013.1  84  68 ***** ***** ***** ***** ** 
744860 94789 201508270051 310  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   51 1015.2 29.98 1014.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508270151 300   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   53 1015.7 30.00 1015.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508270251 330  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   76   52 1016.2 30.01 1015.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508270300 330  11 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   76   52 1016.2 ***** 1015.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201508270351 340   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   52 1016.4 30.02 1015.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508270451 330   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   53 1016.6 30.02 1015.8  84  68  0.00 ***** ***** ***** ** 
744860 94789 201508270459 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  84 *** ***** *****  0.00 *****  0 
744860 94789 201508270551 320   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   54 1016.4 30.02 1015.8  79  72  0.00 ***** ***** ***** ** 
744860 94789 201508270600 320   8 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   54 1016.4 ***** 1015.5  79  68 ***** ***** ***** ***** ** 
744860 94789 201508270651 330  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   54 1016.1 30.01 1015.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508270751 330   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   54 1016.1 30.01 1015.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508270851 310   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   68   54 1016.3 30.01 1015.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508270900 310   7 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   68   54 1016.3 ***** 1015.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201508270951 310   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   68   54 1016.6 30.02 1015.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508271051 350   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   68   55 1017.1 30.04 1016.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508271151 330   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   55 1017.8 30.06 1017.1  72  68  0.00 ***** ***** ***** ** 
744860 94789 201508271200 330   8 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   55 1017.8 ***** 1016.8  84  68 ***** ***** ***** ***** ** 
744860 94789 201508271251 340  14 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   54 1018.0 30.06 1017.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508271351 340  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   76   54 1018.2 30.07 1017.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508271451 330   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   78   53 1018.4 30.08 1017.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508271500 330   7 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   78   53 1018.4 ***** 1017.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201508271551 320  13  17 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   79   52 1018.2 30.07 1017.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508271651 320   8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   52 1017.7 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508271751 300   8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   80   52 1017.5 30.05 1016.8  83  72  0.00 ***** ***** ***** ** 
744860 94789 201508271800 300   8 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   80   52 1017.5 ***** 1016.5  83  72 ***** ***** ***** ***** ** 
744860 94789 201508271851 300  11 ***  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   82   51 1017.5 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508271951 290  11 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   83   52 1017.0 30.03 1016.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508272051 290  10  17  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   80   51 1017.2 30.04 1016.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508272100 290  10 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   80   51 1017.2 ***** 1016.1 *** *** ***** ***** ***** ***** ** 
744860 94789 201508272151 330   9  20  65 *** * * * 10.0 ** ** ** ** ** ** ** ** *   78   52 1017.5 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508272251 320  11 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   52 1017.8 30.06 1017.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508272351 320  15 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   75   52 1018.1 30.07 1017.4  83  75  0.00 ***** ***** ***** ** 
744860 94789 201508280000 320  15 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   75   52 1018.1 ***** 1017.2  83  68 ***** ***** ***** ***** ** 
744860 94789 201508280051 320  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   50 1018.9 30.09 1018.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508280151 320   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   73   49 1019.5 30.11 1018.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508280251 340   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   51 1019.7 30.12 1019.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508280300 340   8 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   72   51 1019.7 ***** 1018.8 *** *** ***** ***** ***** ***** ** 
744860 94789 201508280351 330   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   52 1020.3 30.13 1019.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508280451 320   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   53 1020.5 30.14 1019.8  83  68  0.00 ***** ***** ***** ** 
744860 94789 201508280459 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  83 *** ***** *****  0.00 *****  0 
744860 94789 201508280551 340   5 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   53 1020.4 30.13 1019.5  75  69  0.00 ***** ***** ***** ** 
744860 94789 201508280600 340   5 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   70   53 1020.4 ***** 1019.2  75  68 ***** ***** ***** ***** ** 
744860 94789 201508280651 350   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   68   54 1020.4 30.13 1019.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508280751 350   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   54 1020.4 30.14 1019.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508280851 350   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   55 1020.5 30.14 1019.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508280900 350   6 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   55 1020.5 ***** 1019.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201508280951 330   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   65   55 1020.8 30.15 1020.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508281051 020   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   66   56 1021.4 30.16 1020.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508281151 350   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   57 1021.8 30.18 1021.2  70  64  0.00 ***** ***** ***** ** 
744860 94789 201508281200 350   9 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   57 1021.8 ***** 1020.9  83  64 ***** ***** ***** ***** ** 
744860 94789 201508281251 360   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   55 1022.0 30.18 1021.2 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508281351 360   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   54 1022.3 30.19 1021.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508281451 990   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   75   53 1022.4 30.19 1021.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508281500 ***   3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   75   53 1022.4 ***** 1021.2 *** *** ***** ***** ***** ***** ** 
744860 94789 201508281551 990   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   78   50 1022.4 30.19 1021.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508281651 290  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   52 1021.9 30.18 1021.2 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508281751 320   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   51 1021.3 30.16 1020.5  81  69  0.00 ***** ***** ***** ** 
744860 94789 201508281800 320   6 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   51 1021.3 ***** 1020.2  81  69 ***** ***** ***** ***** ** 
744860 94789 201508281851 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   50 1020.9 30.15 1020.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508281951 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   51 1020.4 30.14 1019.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508282051 180  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   53 1020.3 30.13 1019.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508282100 180  10 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   81   53 1020.3 ***** 1019.2 *** *** ***** ***** ***** ***** ** 
744860 94789 201508282151 230  15  18 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   79   54 1020.3 30.13 1019.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508282251 180   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   58 1020.4 30.14 1019.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508282351 190  13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   60 1021.1 30.16 1020.5  82  74  0.00 ***** ***** ***** ** 
744860 94789 201508290000 190  13 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   60 1021.1 ***** 1020.2  82  64 ***** ***** ***** ***** ** 
744860 94789 201508290051 190   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   62 1021.8 30.17 1020.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508290151 240  11 ***  60 *** * * * 10.0 ** ** ** ** ** ** ** ** *   74   62 1022.5 30.20 1021.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508290251 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   61 1022.7 30.20 1021.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508290300 ***   0 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   61 1022.7 ***** 1021.5 *** *** ***** ***** ***** ***** ** 
744860 94789 201508290351 220   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   61 1022.8 30.21 1022.2 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508290451 220   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   62 1022.6 30.20 1021.8  82  64  0.00 ***** ***** ***** ** 
744860 94789 201508290459 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  82 *** ***** *****  0.00 *****  0 
744860 94789 201508290551 250   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   62 1022.4 30.19 1021.5  75  69  0.00 ***** ***** ***** ** 
744860 94789 201508290600 250   6 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   62 1022.4 ***** 1021.2  75  64 ***** ***** ***** ***** ** 
744860 94789 201508290651 260   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   61 1022.4 30.19 1021.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508290751 250   5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   60 1022.4 30.19 1021.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508290851 250   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   68   59 1022.3 30.19 1021.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508290900 250   3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   68   59 1022.3 ***** 1021.2 *** *** ***** ***** ***** ***** ** 
744860 94789 201508290951 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   60 1022.4 30.19 1021.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508291051 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   57 1023.0 30.21 1022.2 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508291151 030   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   58 1023.4 30.22 1022.5  74  68  0.00 ***** ***** ***** ** 
744860 94789 201508291200 030   3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   58 1023.4 ***** 1022.2  82  68 ***** ***** ***** ***** ** 
744860 94789 201508291251 300   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   77   56 1023.5 30.22 1022.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508291351 240   5 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   78   56 1023.4 30.22 1022.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508291451 240   9 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   56 1023.4 30.22 1022.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508291500 240   9 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   81   56 1023.4 ***** 1022.2 *** *** ***** ***** ***** ***** ** 
744860 94789 201508291551 220  11 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   56 1023.2 30.22 1022.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508291651 200  10 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   83   56 1022.4 30.19 1021.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508291751 190  11 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   82   58 1021.9 30.18 1021.2  84  74  0.00 ***** ***** ***** ** 
744860 94789 201508291800 190  11 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   82   58 1021.9 ***** 1020.9  84  74 ***** ***** ***** ***** ** 
744860 94789 201508291851 180  11 *** 260 *** * * * 10.0 ** ** ** ** ** ** ** ** *   82   58 1021.0 30.15 1020.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508291951 170  14 *** 260 *** * * * 10.0 ** ** ** ** ** ** ** ** *   82   60 1020.6 30.14 1019.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508292051 180  14 *** 260 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   60 1020.3 30.13 1019.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508292100 180  14 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   81   60 1020.3 ***** 1019.2 *** *** ***** ***** ***** ***** ** 
744860 94789 201508292151 190  15 *** 260 *** * * * 10.0 ** ** ** ** ** ** ** ** *   80   62 1020.1 30.13 1019.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508292251 190  14 *** 260 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   62 1020.0 30.12 1019.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508292351 190  15 *** 260 *** * * * 10.0 ** ** ** ** ** ** ** ** *   76   63 1019.9 30.12 1019.1  84  76  0.00 ***** ***** ***** ** 
744860 94789 201508300000 190  15 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   76   63 1019.9 ***** 1018.8  84  68 ***** ***** ***** ***** ** 
744860 94789 201508300051 180  13 *** 260 *** * * * 10.0 ** ** ** ** ** ** ** ** *   76   63 1020.1 30.12 1019.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508300151 200  11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   75   65 1020.1 30.12 1019.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508300251 210   9 *** 260 *** * * * 10.0 ** ** ** ** ** ** ** ** *   75   64 1020.1 30.13 1019.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508300300 210   9 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   75   64 1020.1 ***** 1019.2 *** *** ***** ***** ***** ***** ** 
744860 94789 201508300351 220   9 *** 270 *** * * * 10.0 ** ** ** ** ** ** ** ** *   74   62 1020.0 30.12 1019.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508300451 230  14 *** 270 *** * * * 10.0 ** ** ** ** ** ** ** ** *   74   62 1020.3 30.13 1019.5  84  68  0.00 ***** ***** ***** ** 
744860 94789 201508300459 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  84 *** ***** *****  0.00 *****  0 
744860 94789 201508300551 230   8 *** 270 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   61 1019.7 30.11 1018.8  76  73  0.00 ***** ***** ***** ** 
744860 94789 201508300600 230   8 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   73   61 1019.7 ***** 1018.5  76  68 ***** ***** ***** ***** ** 
744860 94789 201508300651 230  11 *** 270 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   62 1019.2 30.10 1018.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508300751 230   7 *** 280 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   63 1019.2 30.10 1018.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508300851 230   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   64 1019.2 30.10 1018.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508300900 230   8 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   64 1019.2 ***** 1018.2 *** *** ***** ***** ***** ***** ** 
744860 94789 201508300951 240   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   63 1019.2 30.10 1018.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508301051 230   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   64 1019.6 30.11 1018.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508301151 250   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   64 1019.8 30.12 1019.1  74  69  0.00 ***** ***** ***** ** 
744860 94789 201508301200 250   6 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   74   64 1019.8 ***** 1018.8  84  69 ***** ***** ***** ***** ** 
744860 94789 201508301251 240   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   76   64 1019.7 30.11 1018.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508301351 230   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   78   65 1020.0 30.12 1019.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508301451 200   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   65 1020.0 30.12 1019.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508301500 200   7 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   80   65 1020.0 ***** 1018.8 *** *** ***** ***** ***** ***** ** 
744860 94789 201508301551 200   9 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   65 1019.6 30.11 1018.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508301651 200   8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   82   66 1019.2 30.10 1018.5 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508301751 160   9 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   83   67 1018.7 30.08 1017.8  84  74  0.00 ***** ***** ***** ** 
744860 94789 201508301800 160   9 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   83   67 1018.7 ***** 1017.5  84  74 ***** ***** ***** ***** ** 
744860 94789 201508301851 170  14 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   84   67 1018.1 30.07 1017.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508301951 170  14 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   84   67 1017.4 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508302051 170  14 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   68 1016.8 30.03 1016.1 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508302100 170  14 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   81   68 1016.8 ***** 1015.8 *** *** ***** ***** ***** ***** ** 
744860 94789 201508302151 180  14 *** 110 *** * * * 10.0 ** ** ** ** ** ** ** ** *   80   69 1016.6 30.02 1015.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508302251 190  11 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   80   70 1016.3 30.01 1015.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508302351 190  11 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   79   70 1016.7 30.02 1015.8  84  79  0.00 ***** ***** ***** ** 
744860 94789 201508310000 190  11 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   79   70 1016.7 ***** 1015.5  84  69 ***** ***** ***** ***** ** 
744860 94789 201508310051 200   8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   80   70 1017.2 30.04 1016.4 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508310151 230  15 *** 110 *** * * * 10.0 ** ** ** ** 61 ** ** ** *   79   68 1017.5 30.05 1016.8 *** ***  0.00T***** ***** ***** ** 
744860 94789 201508310251 230  10 ***  55 *** * * * 10.0 ** ** ** ** ** ** ** ** *   79   68 1017.5 30.05 1016.8 *** ***  0.00T***** *****  0.00T** 
744860 94789 201508310300 230  10 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   79   68 1017.5 ***** 1016.5 *** *** ***** ***** *****  0.00T** 
744860 94789 201508310351 220   7 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   78   68 1017.6 30.05 1016.8 *** ***  0.00 ***** ***** ***** ** 
744860 94789 201508310451 220   9 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   67 1017.5 30.05 1016.8  84  69  0.00 ***** ***** ***** ** 
744860 94789 201508310459 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  84 *** ***** *****  0.00T*****  0 
744860 94789 201508310551 230   8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   67 1017.2 30.04 1016.4  81  76  0.00  0.00T***** ***** ** 
